"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft)"|"Map"|"BGN Date"|"Entry Date"|
"Murray Pond Dam"|"605261"|"Dam"|"Berkshire"|"MA"|"421642N"|"0730322W"|"1489"|"Becket"|""|"27-AUG-2002"
"Natural Bridge State Park"|"1978846"|"Park"|"Berkshire"|"MA"|"424224N"|"0730534W"|"988"|"North Adams"|""|"16-JAN-2003"
"Natural Bridge of New England"|"607604"|"Arch"|"Berkshire"|"MA"|"424227N"|"0730534W"|"978"|"North Adams"|""|"27-AUG-2002"
"Naumbeag Museum"|"1978847"|"Building"|"Berkshire"|"MA"|"421731N"|"0731902W"|"968"|"Stockbridge"|""|"16-JAN-2003"
"Nessacus Middle School"|"1978848"|"School"|"Berkshire"|"MA"|"422832N"|"0730956W"|"1125"|"Pittsfield East"|""|"16-JAN-2003"
"New Ashford"|"607605"|"Populated Place"|"Berkshire"|"MA"|"423618N"|"0731422W"|"1263"|"Cheshire"|""|"24-FEB-1974"
"New Ashford Cemetery"|"618105"|"Cemetery"|"Berkshire"|"MA"|"423631N"|"0731409W"|"1280"|"Cheshire"|""|"27-AUG-2002"
"New Ashford Fire Department"|"2659600"|"Building"|"Berkshire"|"MA"|"423617N"|"0731423W"|"1263"|"Cheshire"|""|"17-JAN-2011"
"New Ashford Post Office (historical)"|"1975001"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"New Ashford Town Hall"|"1978849"|"Building"|"Berkshire"|"MA"|"423613N"|"0731433W"|"1293"|"Cheshire"|""|"16-JAN-2003"
"New Boston"|"608074"|"Populated Place"|"Berkshire"|"MA"|"420537N"|"0730433W"|"833"|"Tolland Center"|""|"24-FEB-1974"
"New Boston Congregational Church"|"1978850"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"New England Reswick Church"|"618138"|"Church"|"Berkshire"|"MA"|"420955N"|"0731033W"|"1650"|"Monterey"|""|"27-AUG-2002"
"New Guinea Swamp"|"607606"|"Swamp"|"Berkshire"|"MA"|"420700N"|"0732243W"|"679"|"Bash Bish Falls"|""|"24-FEB-1974"
"New Lenox"|"607607"|"Populated Place"|"Berkshire"|"MA"|"422340N"|"0731433W"|"958"|"Pittsfield East"|""|"24-FEB-1974"
"New Lenox Cemetery"|"618106"|"Cemetery"|"Berkshire"|"MA"|"422335N"|"0731402W"|"984"|"Pittsfield East"|""|"27-AUG-2002"
"New Lenox Post Office (historical)"|"1975002"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"New Life Community Fellowship Church"|"1978851"|"Church"|"Berkshire"|"MA"|"422320N"|"0731519W"|"1010"|"Pittsfield West"|""|"16-JAN-2003"
"New Marlboro Post Office (historical)"|"1975003"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"New Marlborough"|"607608"|"Populated Place"|"Berkshire"|"MA"|"420722N"|"0731343W"|"1355"|"South Sandisfield"|""|"24-FEB-1974"
"New Marlborough Cemetery"|"1978852"|"Cemetery"|"Berkshire"|"MA"|"420713N"|"0731412W"|"1247"|"South Sandisfield"|""|"16-JAN-2003"
"New Marlborough Fire and Rescue"|"2659327"|"Building"|"Berkshire"|"MA"|"420557N"|"0731401W"|"1214"|"South Sandisfield"|""|"17-JAN-2011"
"New Marlborough Police Department"|"2754967"|"Building"|"Berkshire"|"MA"|"420646N"|"0731559W"|"827"|"Ashley Falls"|""|"27-JUN-2014"
"New State Cemetery"|"598711"|"Cemetery"|"Berkshire"|"MA"|"423801N"|"0730131W"|"1873"|"North Adams"|""|"27-AUG-2002"
"New Tanks"|"32304"|"Reservoir"|"Berkshire"|"MA"|"424221N"|"0730151W"|"2146"|"North Adams"|""|"27-JUN-1984"
"Newsboy Statue"|"605993"|"Park"|"Berkshire"|"MA"|"421057N"|"0732216W"|"696"|"Great Barrington"|""|"27-AUG-2002"
"Newstate Post Office (historical)"|"1975004"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Newton Brook"|"607034"|"Stream"|"Berkshire"|"MA"|"421923N"|"0731929W"|"928"|"Stockbridge"|""|"27-AUG-2002"
"Noel Field"|"606498"|"Park"|"Berkshire"|"MA"|"424131N"|"0730648W"|"709"|"North Adams"|""|"01-MAR-1990"
"Norad Mill (historical)"|"1978853"|"Locale"|"Berkshire"|"MA"|"424200N"|"0730837W"|"663"|"Williamstown"|""|"16-JAN-2003"
"Normal School Historic District"|"1978854"|"Park"|"Berkshire"|"MA"|"424129N"|"0730613W"|"751"|"North Adams"|""|"16-JAN-2003"
"Norman Rockwell Museum"|"1978855"|"Building"|"Berkshire"|"MA"|"421746N"|"0732002W"|"840"|"Stockbridge"|""|"16-JAN-2003"
"North Adams"|"607610"|"Populated Place"|"Berkshire"|"MA"|"424203N"|"0730631W"|"725"|"North Adams"|""|"24-FEB-1974"
"North Adams Ambulance Service"|"2669380"|"Building"|"Berkshire"|"MA"|"424214N"|"0730716W"|"686"|"North Adams"|""|"17-JUN-2011"
"North Adams Center"|"1978856"|"Building"|"Berkshire"|"MA"|"424155N"|"0730645W"|"709"|"North Adams"|""|"16-JAN-2003"
"North Adams Center Shopping Center"|"1978857"|"Locale"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"North Adams City Hall"|"600355"|"Building"|"Berkshire"|"MA"|"424155N"|"0730650W"|"709"|"North Adams"|""|"27-AUG-2002"
"North Adams Country Club"|"604019"|"Locale"|"Berkshire"|"MA"|"424314N"|"0730426W"|"1093"|"North Adams"|""|"27-AUG-2002"
"North Adams Fire Department"|"2659323"|"Building"|"Berkshire"|"MA"|"424153N"|"0730647W"|"705"|"North Adams"|""|"17-JAN-2011"
"North Adams Plaza Shopping Center"|"1978858"|"Locale"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"North Adams Police Department"|"2755076"|"Building"|"Berkshire"|"MA"|"424152N"|"0730646W"|"712"|"North Adams"|""|"27-JUN-2014"
"North Adams Post Office"|"2783674"|"Post Office"|"Berkshire"|"MA"|"424153N"|"0730639W"|"725"|"North Adams"|""|"09-FEB-2018"
"North Adams Public Library"|"1978859"|"Building"|"Berkshire"|"MA"|"424153N"|"0730632W"|"732"|"North Adams"|""|"16-JAN-2003"
"North Adams State College Athletic Field"|"606500"|"Park"|"Berkshire"|"MA"|"424115N"|"0730513W"|"1020"|"North Adams"|""|"01-MAR-1990"
"North Becket Village Historic District"|"1978862"|"Park"|"Berkshire"|"MA"|"422000N"|"0730458W"|"1204"|"Becket"|""|"16-JAN-2003"
"North Branch Hemlock Brook"|"1980742"|"Stream"|"Berkshire"|"MA"|"424159N"|"0731509W"|"1053"|"Berlin"|""|"16-JAN-2003"
"North Branch Hoosic River"|"607611"|"Stream"|"Berkshire"|"MA"|"424209N"|"0730706W"|"676"|"North Adams"|""|"24-FEB-1974"
"North Branch Hoosic River Reservoir"|"605902"|"Reservoir"|"Berkshire"|"MA"|"424206N"|"0730552W"|"846"|"North Adams"|""|"27-AUG-2002"
"North Branch Mount Lebanon Brook"|"607612"|"Stream"|"Berkshire"|"MA"|"422526N"|"0732058W"|"1171"|"Pittsfield West"|""|"24-FEB-1974"
"North Branch Silver Brook"|"608075"|"Stream"|"Berkshire"|"MA"|"420528N"|"0730620W"|"1125"|"Tolland Center"|""|"24-FEB-1974"
"North Brook"|"209330"|"Stream"|"Litchfield"|"CT"|"420050N"|"0730532W"|"997"|"Tolland Center"|""|"12-SEP-1979"
"North Cemetery"|"604055"|"Cemetery"|"Berkshire"|"MA"|"422456N"|"0732015W"|"1191"|"Pittsfield West"|""|"27-AUG-2002"
"North Cemetery"|"606512"|"Cemetery"|"Berkshire"|"MA"|"422739N"|"0730030W"|"1893"|"Peru"|""|"01-MAR-1990"
"North Country National Scenic Trail"|"205110"|"Trail"|"Perry"|"PA"|"401920N"|"0770439W"|"656"|"Wertzville"|""|"12-SEP-1979"
"North Egremont"|"598527"|"Populated Place"|"Berkshire"|"MA"|"421148N"|"0732616W"|"791"|"Egremont"|""|"24-FEB-1974"
"North Egremont Baptist Church"|"1978863"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"North Egremont Historic District"|"1978864"|"Park"|"Berkshire"|"MA"|"421153N"|"0732618W"|"791"|"Egremont"|""|"16-JAN-2003"
"North Egremont Post Office"|"1978865"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"North Hancock"|"607613"|"Populated Place"|"Berkshire"|"MA"|"423640N"|"0731715W"|"1207"|"Hancock"|""|"24-FEB-1974"
"North Junior High School (historical)"|"618131"|"School"|"Berkshire"|"MA"|"422800N"|"0731438W"|"1129"|"Pittsfield East"|""|"27-AUG-2002"
"North Mountain"|"607614"|"Summit"|"Berkshire"|"MA"|"423142N"|"0730918W"|"2178"|"Cheshire"|""|"24-FEB-1974"
"North Norfolk Chapel"|"209367"|"Church"|"Litchfield"|"CT"|"420241N"|"0731325W"|"1227"|"South Sandisfield"|""|"12-SEP-1979"
"North Norfolk Chapel"|"598750"|"Church"|"Berkshire"|"MA"|"420240N"|"0731326W"|"1220"|"South Sandisfield"|""|"27-AUG-2002"
"North Otis"|"608076"|"Populated Place"|"Berkshire"|"MA"|"421353N"|"0730633W"|"1358"|"Otis"|""|"24-FEB-1974"
"North Pond"|"607615"|"Lake"|"Berkshire"|"MA"|"423905N"|"0730312W"|"1919"|"North Adams"|""|"24-FEB-1974"
"North Sheffield Post Office (historical)"|"1975005"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"North Silver Lake Dam"|"604802"|"Dam"|"Berkshire"|"MA"|"420542N"|"0730658W"|"1250"|"Tolland Center"|""|"27-AUG-2002"
"North Silver Lake Reservoir"|"604801"|"Reservoir"|"Berkshire"|"MA"|"420551N"|"0730707W"|"1302"|"Tolland Center"|""|"27-AUG-2002"
"Northeast Cemetery"|"604054"|"Cemetery"|"Berkshire"|"MA"|"422430N"|"0731851W"|"1224"|"Pittsfield West"|""|"27-AUG-2002"
"Northrop Trail"|"604073"|"Trail"|"Berkshire"|"MA"|"420715N"|"0732910W"|"1821"|"Bash Bish Falls"|""|"27-AUG-2002"
"Northwest Hill"|"607616"|"Summit"|"Berkshire"|"MA"|"424424N"|"0731336W"|"1224"|"Williamstown"|""|"24-FEB-1974"
"Notch Brook"|"607617"|"Stream"|"Berkshire"|"MA"|"424155N"|"0730813W"|"646"|"Williamstown"|""|"24-FEB-1974"
"Notch Reservoir"|"607618"|"Reservoir"|"Berkshire"|"MA"|"424017N"|"0730813W"|"1243"|"Williamstown"|""|"24-FEB-1974"
"Notch Reservoir Dam"|"605853"|"Dam"|"Berkshire"|"MA"|"424018N"|"0730816W"|"1250"|"Williamstown"|""|"27-AUG-2002"
"Notchview Reservation"|"605986"|"Reserve"|"Berkshire"|"MA"|"423013N"|"0730140W"|"2067"|"Windsor"|""|"27-AUG-2002"
"Notre Dame Church of Adams"|"1978866"|"Church"|"Berkshire"|"MA"|"423727N"|"0730713W"|"807"|"Windsor"|""|"16-JAN-2003"
"Notre Dame School"|"598722"|"School"|"Berkshire"|"MA"|"424150N"|"0730626W"|"735"|"North Adams"|""|"27-AUG-2002"
"Nottingham Lake"|"1978867"|"Reservoir"|"Berkshire"|"MA"|"421526N"|"0730336W"|"1460"|"Becket"|""|"16-JAN-2003"
"Oak Hill"|"607620"|"Summit"|"Berkshire"|"MA"|"422908N"|"0731323W"|"1391"|"Pittsfield East"|""|"24-FEB-1974"
"Oak n' Spruce Village"|"606003"|"Park"|"Berkshire"|"MA"|"421627N"|"0731620W"|"863"|"Stockbridge"|""|"27-AUG-2002"
"Oak-N-Spruce Resort Golf Club"|"1978868"|"Locale"|"Berkshire"|"MA"|"421627N"|"0731610W"|"850"|"Stockbridge"|""|"16-JAN-2003"
"October Mountain"|"607621"|"Summit"|"Berkshire"|"MA"|"422208N"|"0731256W"|"1965"|"East Lee"|""|"24-FEB-1974"
"October Mountain State Forest"|"598749"|"Forest"|"Berkshire"|"MA"|"422100N"|"0731028W"|"1831"|"East Lee"|""|"27-AUG-2002"
"Old Berkshire Mill Dam"|"605448"|"Dam"|"Berkshire"|"MA"|"422812N"|"0731004W"|"1145"|"Pittsfield East"|""|"27-AUG-2002"
"Old Center Cemetery"|"604025"|"Cemetery"|"Berkshire"|"MA"|"421207N"|"0731334W"|"1512"|"Monterey"|""|"27-AUG-2002"
"Old Central Fire Station"|"1978869"|"Building"|"Berkshire"|"MA"|"422659N"|"0731507W"|"1037"|"Pittsfield West"|""|"16-JAN-2003"
"Old Covered Bridge"|"605996"|"Bridge"|"Berkshire"|"MA"|"420726N"|"0732117W"|"659"|"Ashley Falls"|""|"27-AUG-2002"
"Old Curtisville Historic District"|"1978871"|"Park"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Old Quaker Meeting House"|"1978872"|"Church"|"Berkshire"|"MA"|"423739N"|"0730733W"|"915"|"Williamstown"|""|"16-JAN-2003"
"Old Stone Mill (historical)"|"1978873"|"Locale"|"Berkshire"|"MA"|"422811N"|"0731053W"|"1033"|"Pittsfield East"|""|"16-JAN-2003"
"Onota Brook"|"607622"|"Stream"|"Berkshire"|"MA"|"422747N"|"0731513W"|"994"|"Pittsfield West"|""|"24-FEB-1974"
"Onota Lake"|"607623"|"Reservoir"|"Berkshire"|"MA"|"422811N"|"0731659W"|"1079"|"Pittsfield West"|""|"24-FEB-1974"
"Onota Lake Dam"|"605467"|"Dam"|"Berkshire"|"MA"|"422836N"|"0731558W"|"1079"|"Pittsfield West"|""|"27-AUG-2002"
"Osceda Mountain"|"606146"|"Summit"|"Berkshire"|"MA"|"422447N"|"0731706W"|"1762"|"Pittsfield West"|""|"27-AUG-2002"
"Osceola Mountain"|"607624"|"Summit"|"Berkshire"|"MA"|"422316N"|"0731938W"|"1519"|"Pittsfield West"|""|"24-FEB-1974"
"Osceola Park"|"598675"|"Park"|"Berkshire"|"MA"|"422630N"|"0731713W"|"1024"|"Pittsfield West"|""|"27-AUG-2002"
"Otis"|"608079"|"Populated Place"|"Berkshire"|"MA"|"421135N"|"0730530W"|"1217"|"Otis"|""|"24-FEB-1974"
"Otis Falls"|"608080"|"Falls"|"Berkshire"|"MA"|"420935N"|"0730333W"|"1325"|"Otis"|""|"24-FEB-1974"
"Otis Fire Department"|"2659278"|"Building"|"Berkshire"|"MA"|"421133N"|"0730529W"|"1217"|"Otis"|""|"17-JAN-2011"
"Otis Police Department"|"2754817"|"Building"|"Berkshire"|"MA"|"421134N"|"0730536W"|"1237"|"Otis"|""|"27-JUN-2014"
"Otis Post Office"|"2783679"|"Post Office"|"Berkshire"|"MA"|"421139N"|"0730535W"|"1224"|"Otis"|""|"09-FEB-2018"
"Otis Public Library"|"2341670"|"Building"|"Berkshire"|"MA"|"421142N"|"0730532W"|"1227"|"Otis"|""|"23-AUG-2007"
"Otis Reservoir"|"619264"|"Reservoir"|"Berkshire"|"MA"|"420904N"|"0730227W"|"1414"|"Otis"|""|"24-FEB-1974"
"Otis Reservoir Dam"|"604994"|"Dam"|"Berkshire"|"MA"|"420936N"|"0730328W"|"1414"|"Otis"|""|"27-AUG-2002"
"Otis Ridge"|"605991"|"Ridge"|"Berkshire"|"MA"|"421229N"|"0730703W"|"1627"|"Otis"|""|"27-AUG-2002"
"Otis Ridge Ski Area"|"598729"|"Locale"|"Berkshire"|"MA"|"421145N"|"0730558W"|"1273"|"Otis"|""|"27-AUG-2002"
"Otis Town Hall"|"1978874"|"Building"|"Berkshire"|"MA"|"421136N"|"0730530W"|"1220"|"Otis"|""|"16-JAN-2003"
"Otis Wood Lanes"|"1978875"|"Populated Place"|"Berkshire"|"MA"|"421108N"|"0730603W"|"1384"|"Otis"|""|"16-JAN-2003"
"Our Lady of the Hills Church"|"1847463"|"Church"|"Berkshire"|"MA"|"421140N"|"0731305W"|"1404"|"Monterey"|""|"13-JUL-1999"
"Our Lady of the Incarnation Church"|"1978876"|"Church"|"Berkshire"|"MA"|"424209N"|"0730935W"|"627"|"Williamstown"|""|"16-JAN-2003"
"Our Lady of the Valley Church"|"1978877"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Overlook Trail"|"604035"|"Trail"|"Berkshire"|"MA"|"423820N"|"0731027W"|"3074"|"Williamstown"|""|"27-AUG-2002"
"Palmer Brook"|"608081"|"Stream"|"Berkshire"|"MA"|"421503N"|"0730608W"|"1545"|"Becket"|""|"24-FEB-1974"
"Palmer Brook Dam"|"605271"|"Dam"|"Berkshire"|"MA"|"421648N"|"0730628W"|"1709"|"Becket"|""|"27-AUG-2002"
"Palmer Brook Reservoir"|"605270"|"Reservoir"|"Berkshire"|"MA"|"421716N"|"0730630W"|"1709"|"Becket"|""|"27-AUG-2002"
"Palmer Cemetery"|"598707"|"Cemetery"|"Berkshire"|"MA"|"420520N"|"0731342W"|"1129"|"South Sandisfield"|""|"27-AUG-2002"
"Palmer Pond"|"617318"|"Lake"|"Berkshire"|"MA"|"421020N"|"0731148W"|"1339"|"Monterey"|""|"24-FEB-1974"
"Park Square Historic District"|"1978878"|"Park"|"Berkshire"|"MA"|"422659N"|"0731514W"|"1030"|"Pittsfield West"|""|"16-JAN-2003"
"Park Street Firehouse"|"1978879"|"Building"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Parker Brook"|"607625"|"Stream"|"Berkshire"|"MA"|"422827N"|"0731700W"|"1079"|"Pittsfield West"|""|"24-FEB-1974"
"Parker Brook"|"607626"|"Stream"|"Berkshire"|"MA"|"423706N"|"0730014W"|"1522"|"Windsor"|""|"24-FEB-1974"
"Patton Brook"|"607627"|"Stream"|"Berkshire"|"MA"|"423557N"|"0730524W"|"1335"|"Windsor"|""|"24-FEB-1974"
"Paull Brook"|"607628"|"Stream"|"Berkshire"|"MA"|"424214N"|"0731035W"|"610"|"Williamstown"|""|"24-FEB-1974"
"Pease Ridge"|"607629"|"Ridge"|"Berkshire"|"MA"|"423152N"|"0731858W"|"1844"|"Hancock"|""|"24-FEB-1974"
"Pecks Brook"|"607630"|"Stream"|"Berkshire"|"MA"|"423701N"|"0730726W"|"814"|"Windsor"|""|"24-FEB-1974"
"Pecks Pond"|"607631"|"Lake"|"Berkshire"|"MA"|"422819N"|"0731545W"|"1043"|"Pittsfield West"|""|"24-FEB-1974"
"Pelton Dam"|"604697"|"Dam"|"Berkshire"|"MA"|"420324N"|"0730710W"|"1450"|"Tolland Center"|""|"27-AUG-2002"
"Pelton Reservoir"|"604698"|"Reservoir"|"Berkshire"|"MA"|"420328N"|"0730724W"|"1460"|"Tolland Center"|""|"27-AUG-2002"
"Penniman Brook"|"607632"|"Stream"|"Berkshire"|"MA"|"423434N"|"0730938W"|"1316"|"Cheshire"|""|"24-FEB-1974"
"Perkins Pond"|"617908"|"Lake"|"Berkshire"|"MA"|"421822N"|"0731607W"|"1007"|"Stockbridge"|""|"24-FEB-1974"
"Perry Peak"|"607633"|"Summit"|"Berkshire"|"MA"|"422515N"|"0732245W"|"2054"|"Canaan"|""|"24-FEB-1974"
"Peru"|"607936"|"Populated Place"|"Berkshire"|"MA"|"422617N"|"0730245W"|"2060"|"Peru"|""|"24-FEB-1974"
"Peru Cemetery"|"606514"|"Cemetery"|"Berkshire"|"MA"|"422610N"|"0730257W"|"2083"|"Peru"|""|"01-MAR-1990"
"Peru Fire Department"|"2659312"|"Building"|"Berkshire"|"MA"|"422615N"|"0730234W"|"2008"|"Peru"|""|"17-JAN-2011"
"Peru Hill"|"607937"|"Summit"|"Berkshire"|"MA"|"422612N"|"0730313W"|"2175"|"Peru"|""|"24-FEB-1974"
"Peru Police Department"|"2754937"|"Building"|"Berkshire"|"MA"|"422616N"|"0730240W"|"2031"|"Peru"|""|"27-JUN-2014"
"Peru Post Office (historical)"|"1975006"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Peru State Forest"|"604016"|"Forest"|"Berkshire"|"MA"|"422317N"|"0730130W"|"1959"|"Peru"|""|"27-AUG-2002"
"Peru State Wildlife Management Area"|"599248"|"Park"|"Berkshire"|"MA"|"422654N"|"0730116W"|"1903"|"Peru"|""|"27-AUG-2002"
"Peru Wildlife Management Area"|"606513"|"Reserve"|"Berkshire"|"MA"|"422652N"|"0730128W"|"1936"|"Peru"|""|"01-MAR-1990"
"Pettibone Brook"|"607634"|"Stream"|"Berkshire"|"MA"|"423143N"|"0731144W"|"971"|"Cheshire"|""|"24-FEB-1974"
"Peyser Dam"|"604889"|"Dam"|"Berkshire"|"MA"|"420706N"|"0732016W"|"850"|"Ashley Falls"|""|"27-AUG-2002"
"Phelps Brook"|"607938"|"Stream"|"Berkshire"|"MA"|"423156N"|"0725938W"|"1532"|"Plainfield"|""|"24-FEB-1974"
"Phelps Knoll"|"607635"|"Summit"|"Berkshire"|"MA"|"424028N"|"0731418W"|"1033"|"Williamstown"|""|"24-FEB-1974"
"Phelps Swamp"|"607636"|"Swamp"|"Berkshire"|"MA"|"421141N"|"0730818W"|"1539"|"Monterey"|""|"24-FEB-1974"
"Phillips Creek"|"607637"|"Stream"|"Berkshire"|"MA"|"424033N"|"0730611W"|"709"|"North Adams"|""|"24-FEB-1974"
"Phillips Woolen Mill"|"1978881"|"Locale"|"Berkshire"|"MA"|"423624N"|"0730802W"|"906"|"Cheshire"|""|"16-JAN-2003"
"Phoebes Brook"|"1978880"|"Stream"|"Berkshire"|"MA"|"424250N"|"0731116W"|"587"|"Williamstown"|""|"16-JAN-2003"
"Pierce Brook"|"617899"|"Stream"|"Berkshire"|"MA"|"422432N"|"0730008W"|"1325"|"Peru"|""|"24-FEB-1974"
"Pilgrim Holiness Church"|"1978882"|"Church"|"Berkshire"|"MA"|"422624N"|"0731333W"|"1001"|"Pittsfield East"|""|"16-JAN-2003"
"Pilgrim Memorial Church"|"1978883"|"Church"|"Berkshire"|"MA"|"422739N"|"0731502W"|"1001"|"Pittsfield West"|""|"16-JAN-2003"
"Pine Cobble"|"607638"|"Summit"|"Berkshire"|"MA"|"424316N"|"0730959W"|"1896"|"Williamstown"|""|"24-FEB-1974"
"Pine Cobble"|"607940"|"Summit"|"Berkshire"|"MA"|"424103N"|"0725925W"|"1739"|"Rowe"|""|"24-FEB-1974"
"Pine Cobble School"|"618096"|"School"|"Berkshire"|"MA"|"424248N"|"0731243W"|"715"|"Williamstown"|""|"27-AUG-2002"
"Pine Grove Park"|"1978884"|"Park"|"Berkshire"|"MA"|"422841N"|"0731011W"|"1158"|"Pittsfield East"|""|"16-JAN-2003"
"Pine Mountain"|"607639"|"Summit"|"Berkshire"|"MA"|"422940N"|"0731912W"|"2208"|"Pittsfield West"|""|"24-FEB-1974"
"Pine Valley Mobile Home Park"|"1978885"|"Locale"|"Berkshire"|"MA"|"423401N"|"0730850W"|"961"|"Cheshire"|""|"16-JAN-2003"
"Pioneer Monument"|"606113"|"Park"|"Berkshire"|"MA"|"423427N"|"0730655W"|"1591"|"Windsor"|""|"27-AUG-2002"
"Pittsfield"|"607643"|"Populated Place"|"Berkshire"|"MA"|"422700N"|"0731443W"|"994"|"Pittsfield East"|""|"24-FEB-1974"
"Pittsfield Cemetery"|"598686"|"Cemetery"|"Berkshire"|"MA"|"422800N"|"0731539W"|"1037"|"Pittsfield West"|""|"27-AUG-2002"
"Pittsfield City Hall"|"2091851"|"Building"|"Berkshire"|"MA"|"422700N"|"0731507W"|"1037"|"Pittsfield West"|""|"29-JUL-2006"
"Pittsfield Country Club"|"604062"|"Locale"|"Berkshire"|"MA"|"422538N"|"0731531W"|"1024"|"Pittsfield West"|""|"27-AUG-2002"
"Pittsfield Fire Department Engine 1"|"2659532"|"Building"|"Berkshire"|"MA"|"422636N"|"0731613W"|"997"|"Pittsfield West"|""|"17-JAN-2011"
"Pittsfield Fire Department Engine 2"|"2659533"|"Building"|"Berkshire"|"MA"|"422740N"|"0731317W"|"1043"|"Pittsfield East"|""|"17-JAN-2011"
"Pittsfield Fire Department Engine 5"|"2659534"|"Building"|"Berkshire"|"MA"|"422805N"|"0731516W"|"1017"|"Pittsfield West"|""|"17-JAN-2011"
"Pittsfield Fire Department Engine 6"|"2659535"|"Building"|"Berkshire"|"MA"|"422634N"|"0731407W"|"994"|"Pittsfield East"|""|"17-JAN-2011"
"Pittsfield Fire Department Headquarters"|"2659335"|"Building"|"Berkshire"|"MA"|"422707N"|"0731516W"|"1040"|"Pittsfield West"|""|"17-JAN-2011"
"Pittsfield High School"|"618125"|"School"|"Berkshire"|"MA"|"422645N"|"0731453W"|"1027"|"Pittsfield East"|""|"27-AUG-2002"
"Pittsfield Mall"|"603540"|"Locale"|"Berkshire"|"MA"|"422732N"|"0731452W"|"1027"|"Pittsfield East"|""|"27-AUG-2002"
"Pittsfield Mall Shopping Center"|"1978887"|"Locale"|"Berkshire"|"MA"|"422732N"|"0731453W"|"1027"|"Pittsfield East"|""|"16-JAN-2003"
"Pittsfield Municipal Airport"|"619146"|"Airport"|"Berkshire"|"MA"|"422534N"|"0731731W"|"1165"|"Pittsfield West"|""|"01-AUG-1994"
"Pittsfield Plaza Shopping Center"|"1978888"|"Locale"|"Berkshire"|"MA"|"422638N"|"0731633W"|"978"|"Pittsfield West"|""|"16-JAN-2003"
"Pittsfield Police Department"|"2754802"|"Building"|"Berkshire"|"MA"|"422658N"|"0731509W"|"1037"|"Pittsfield West"|""|"27-JUN-2014"
"Pittsfield Post Office"|"1978889"|"Post Office"|"Berkshire"|"MA"|"422657N"|"0731456W"|"1027"|"Pittsfield East"|""|"16-JAN-2003"
"Pittsfield State Forest"|"598657"|"Forest"|"Berkshire"|"MA"|"422830N"|"0732016W"|"1932"|"Pittsfield West"|""|"27-AUG-2002"
"Pittsfield State Watershed Area"|"598748"|"Park"|"Berkshire"|"MA"|"422430N"|"0731128W"|"1375"|"Pittsfield East"|""|"27-AUG-2002"
"Pittsfield Vocational School"|"1978890"|"School"|"Berkshire"|"MA"|"422733N"|"0731624W"|"1129"|"Pittsfield West"|""|"16-JAN-2003"
"Plantain Pond"|"607644"|"Reservoir"|"Berkshire"|"MA"|"420415N"|"0732639W"|"1719"|"Bash Bish Falls"|"01-JAN-1897"|"24-FEB-1974"
"Plantain Pond Dam"|"604735"|"Dam"|"Berkshire"|"MA"|"420400N"|"0732616W"|"1765"|"Bash Bish Falls"|""|"27-AUG-2002"
"Pleasant Valley"|"607645"|"Valley"|"Berkshire"|"MA"|"422324N"|"0731723W"|"1224"|"Pittsfield West"|""|"24-FEB-1974"
"Pleasant Valley Sanctuary"|"606019"|"Building"|"Berkshire"|"MA"|"422258N"|"0731755W"|"1345"|"Pittsfield West"|""|"27-AUG-2002"
"Plunkett Elementary School"|"598739"|"School"|"Berkshire"|"MA"|"423708N"|"0730713W"|"810"|"Windsor"|""|"27-AUG-2002"
"Plunkett Medical Center"|"1978891"|"Hospital"|"Berkshire"|"MA"|"423701N"|"0730712W"|"886"|"Windsor"|""|"16-JAN-2003"
"Plunkett Post Office (historical)"|"1975007"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
